_id,tag,type,origin,description,ungroupedDescription,group1,group1,group3,valueDefault,priority,frozenDetectTimeout,invalidDetectTimeout,historianDeadBand,historianPeriod,supervisedOfCommand,commandOfSupervised,location,isEvent,unit,alarmState,stateTextTrue,stateTextFalse,eventTextTrue,eventTextFalse,formula,parcels,kconv1,kconv2,protocolSourceConnectionNumber,protocolSourceCommonAddress,protocolSourceObjectAddress,protocolSourceASDU,protocolSourceCommandDuration,protocolSourceCommandUseSBO,hiLimit,hihiLimit,hihihiLimit,loLimit,loloLimit,lololoLimit,hysteresis,substituted,alarmDisabled,annotation,commandBlocked,notes,updatesCnt,alarmed,invalid,overflow,transient,frozen,sourceDataUpdate,value,valueString,timeTag,timeTagAlarm,timeTagAtSource,timeTagAtSourceOk
39658,"KEP1TR1--RUP2--02LnFl","digital","supervised","KEP1~TR1~UP2-Link Failure-Índ.2","UP2-Link Failure-Índ.2","KEP1","TR1","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39658,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39659,"KEP1TR1--RPC1--02LnFl","digital","supervised","KEP1~TR1~UPC1-Link Failure-Índ.2","UPC1-Link Failure-Índ.2","KEP1","TR1","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39659,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39660,"KEP1TR1--RPC2--02LnFl","digital","supervised","KEP1~TR1~UPC2-Link Failure-Índ.2","UPC2-Link Failure-Índ.2","KEP1","TR1","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39660,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39661,"KEP1TR2-2XCDP5207","digital","supervised","KEP1~TR2 Sd.230kV~Disc.polos-BR52-07","Disc.polos-BR52-07","KEP1","TR2 Sd.230kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39661,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39662,"KEP1TR2-2XCPS5207Est2","digital","supervised","KEP1~TR2 Sd.230kV~Bx.pr.SF6-Estg.2-BR52-07","Bx.pr.SF6-Estg.2-BR52-07","KEP1","TR2 Sd.230kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39662,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39663,"KEP1TR2-2XCPS5207Est1","digital","supervised","KEP1~TR2 Sd.230kV~Bx.pr.SF6-Estg.1-BR52-07","Bx.pr.SF6-Estg.1-BR52-07","KEP1","TR2 Sd.230kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39663,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39664,"KEP1TR2-2XCB15207Sprv","digital","supervised","KEP1~TR2 Sd.230kV~Bob1-Supervisão-BR52-07","Bob1-Supervisão-BR52-07","KEP1","TR2 Sd.230kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39664,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39665,"KEP1TR2-2XCB25207Sprv","digital","supervised","KEP1~TR2 Sd.230kV~Bob2-Supervisão-BR52-07","Bob2-Supervisão-BR52-07","KEP1","TR2 Sd.230kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39665,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39666,"KEP1TR2-2XCCM5207LoDC","digital","supervised","KEP1~TR2 Sd.230kV~Comando DJ-FtaCC-BR52-07","Comando DJ-FtaCC-BR52-07","KEP1","TR2 Sd.230kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39666,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39667,"KEP1TR2-2XCMO5207LoDC","digital","supervised","KEP1~TR2 Sd.230kV~Motor DJ-FtaCC-BR52-07","Motor DJ-FtaCC-BR52-07","KEP1","TR2 Sd.230kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39667,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39668,"KEP1TR2-2XCC15207LoDC","digital","supervised","KEP1~TR2 Sd.230kV~CircAbert1-FtaCC-BR52-07","CircAbert1-FtaCC-BR52-07","KEP1","TR2 Sd.230kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39668,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39669,"KEP1TR2-2XCC25207LoDC","digital","supervised","KEP1~TR2 Sd.230kV~CircAbert2-FtaCC-BR52-07","CircAbert2-FtaCC-BR52-07","KEP1","TR2 Sd.230kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39669,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39670,"KEP1TR2-2XCMD5207","digital","supervised","KEP1~TR2 Sd.230kV~Mola descarr.-BR52-07","Mola descarr.-BR52-07","KEP1","TR2 Sd.230kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39670,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39671,"KEP1TR2-2RCLR5207","digital","supervised","KEP1~TR2 Sd.230kV~Switch (43LR)-BR52-07","Switch (43LR)-BR52-07","KEP1","TR2 Sd.230kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"LOCAL","REMOTE","LOCAL","REMOTE",0,null,1.000000,0.000000,1,0,39671,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39672,"KEP1TR2-2XSWS8942Fail","digital","supervised","KEP1~TR2 Sd.230kV~Switches-Failure-SW89-42","Switches-Failure-SW89-42","KEP1","TR2 Sd.230kV","",0.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39672,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
39673,"KEP1TR2-2XSWS8944Fail","digital","supervised","KEP1~TR2 Sd.230kV~Switches-Failure-SW89-44","Switches-Failure-SW89-44","KEP1","TR2 Sd.230kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39673,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39674,"KEP1TR2-2XSWS8946Fail","digital","supervised","KEP1~TR2 Sd.230kV~Switches-Failure-SW89-46","Switches-Failure-SW89-46","KEP1","TR2 Sd.230kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39674,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39675,"KEP1TR2-2CILO8942","digital","supervised","KEP1~TR2 Sd.230kV~Interlocking.-SW89-42","Interlocking.-SW89-42","KEP1","TR2 Sd.230kV","",0.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"NORMAL","INTERLOCKED","NORMAL","INTERLOCKED",0,null,1.000000,0.000000,1,0,39675,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
39676,"KEP1TR2-2CILO8944","digital","supervised","KEP1~TR2 Sd.230kV~Interlocking.-SW89-44","Interlocking.-SW89-44","KEP1","TR2 Sd.230kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"NORMAL","INTERLOCKED","NORMAL","INTERLOCKED",0,null,1.000000,0.000000,1,0,39676,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39677,"KEP1TR2-2CILO8946","digital","supervised","KEP1~TR2 Sd.230kV~Interlocking.-SW89-46","Interlocking.-SW89-46","KEP1","TR2 Sd.230kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"NORMAL","INTERLOCKED","NORMAL","INTERLOCKED",0,null,1.000000,0.000000,1,0,39677,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39678,"KEP1TR2-2RCLR8942","digital","supervised","KEP1~TR2 Sd.230kV~Switch (43LR)-SW89-42","Switch (43LR)-SW89-42","KEP1","TR2 Sd.230kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"LOCAL","REMOTE","LOCAL","REMOTE",0,null,1.000000,0.000000,1,0,39678,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39679,"KEP1TR2-2RCLR8944","digital","supervised","KEP1~TR2 Sd.230kV~Switch (43LR)-SW89-44","Switch (43LR)-SW89-44","KEP1","TR2 Sd.230kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"LOCAL","REMOTE","LOCAL","REMOTE",0,null,1.000000,0.000000,1,0,39679,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39680,"KEP1TR2-2RCLR8946","digital","supervised","KEP1~TR2 Sd.230kV~Switch (43LR)-SW89-46","Switch (43LR)-SW89-46","KEP1","TR2 Sd.230kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"LOCAL","REMOTE","LOCAL","REMOTE",0,null,1.000000,0.000000,1,0,39680,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39681,"KEP1TR2-2RTFP----Nrml","digital","supervised","KEP1~TR2 Sd.230kV~Transfer.prot.-Normal","Transfer.prot.-Normal","KEP1","TR2 Sd.230kV","",0.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"NORMAL","INACTIVE","NORMAL","INACTIVE",0,null,1.000000,0.000000,1,0,39681,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
39682,"KEP1TR2-2RTFP----Intm","digital","supervised","KEP1~TR2 Sd.230kV~Transfer.prot.-Intermed.","Transfer.prot.-Intermed.","KEP1","TR2 Sd.230kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"INTERMEDIARY","INACTIVE","INTERMEDIARY","INACTIVE",0,null,1.000000,0.000000,1,0,39682,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39683,"KEP1TR2-2RTFP----Trfd","digital","supervised","KEP1~TR2 Sd.230kV~Transfer.prot.-Tranfer","Transfer.prot.-Tranfer","KEP1","TR2 Sd.230kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"TRANSFERIDO","DESATIVADO","TRANSFERIDO","DESATIVADO",0,null,1.000000,0.000000,1,0,39683,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39684,"KEP1TR2-2RTFP----Icpl","digital","supervised","KEP1~TR2 Sd.230kV~Transfer.prot.-Incompl","Transfer.prot.-Incompl","KEP1","TR2 Sd.230kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39684,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39685,"KEP1TR2-2TVDJ","digital","supervised","KEP1~TR2 Sd.230kV~Minidisjuntor do TP","Minidisjuntor do TP","KEP1","TR2 Sd.230kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39685,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39686,"KEP1KPM21CILO8910","digital","supervised","KEP1~TL1 KPM2~Interlocking.-SW89-10","Interlocking.-SW89-10","KEP1","TL1 KPM2","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"NORMAL","INTERLOCKED","NORMAL","INTERLOCKED",0,null,1.000000,0.000000,1,0,39686,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39687,"KEP1TR2-0XCPS5211Est2","digital","supervised","KEP1~TR2 Sd.69kV~Bx.pr.SF6-Estg.2-BR52-11","Bx.pr.SF6-Estg.2-BR52-11","KEP1","TR2 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39687,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39688,"KEP1TR2-0XCPS5211Est1","digital","supervised","KEP1~TR2 Sd.69kV~Bx.pr.SF6-Estg.1-BR52-11","Bx.pr.SF6-Estg.1-BR52-11","KEP1","TR2 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39688,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39689,"KEP1TR2-0XCB15211Sprv","digital","supervised","KEP1~TR2 Sd.69kV~Bob1-Supervisão-BR52-11","Bob1-Supervisão-BR52-11","KEP1","TR2 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39689,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39690,"KEP1TR2-0XCB25211Sprv","digital","supervised","KEP1~TR2 Sd.69kV~Bob2-Supervisão-BR52-11","Bob2-Supervisão-BR52-11","KEP1","TR2 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39690,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39691,"KEP1TR2-0XCCM5211LoDC","digital","supervised","KEP1~TR2 Sd.69kV~Comando DJ-FtaCC-BR52-11","Comando DJ-FtaCC-BR52-11","KEP1","TR2 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39691,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39692,"KEP1TR2-0XCMO5211LoDC","digital","supervised","KEP1~TR2 Sd.69kV~Motor DJ-Falta CC-BR52-11","Motor DJ-Falta CC-BR52-11","KEP1","TR2 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39692,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39693,"KEP1TR2-0XCC15211LoDC","digital","supervised","KEP1~TR2 Sd.69kV~CircAbert1-FtaCC-BR52-11","CircAbert1-FtaCC-BR52-11","KEP1","TR2 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39693,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39694,"KEP1TR2-0XCC25211LoDC","digital","supervised","KEP1~TR2 Sd.69kV~CircAbert2-FtaCC-BR52-11","CircAbert2-FtaCC-BR52-11","KEP1","TR2 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39694,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39695,"KEP1TR2-0XCMD5211","digital","supervised","KEP1~TR2 Sd.69kV~Mola descarr.-BR52-11","Mola descarr.-BR52-11","KEP1","TR2 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39695,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39696,"KEP1TR2-0RCLR5211","digital","supervised","KEP1~TR2 Sd.69kV~Switch (43LR)-BR52-11","Switch (43LR)-BR52-11","KEP1","TR2 Sd.69kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"LOCAL","REMOTE","LOCAL","REMOTE",0,null,1.000000,0.000000,1,0,39696,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39697,"KEP1TR2-0XSWS8970Fail","digital","supervised","KEP1~TR2 Sd.69kV~Switches-Fail-SW89-70","Switches-Fail-SW89-70","KEP1","TR2 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39697,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39698,"KEP1TR2-0XSWS8972Fail","digital","supervised","KEP1~TR2 Sd.69kV~Switches-Fail-SW89-72","Switches-Fail-SW89-72","KEP1","TR2 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39698,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39699,"KEP1TR2-0XSWS8974Fail","digital","supervised","KEP1~TR2 Sd.69kV~Switches-Fail-SW89-74","Switches-Fail-SW89-74","KEP1","TR2 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39699,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39700,"KEP1TR2-0CILO8970","digital","supervised","KEP1~TR2 Sd.69kV~Interlocking.-SW89-70","Interlocking.-SW89-70","KEP1","TR2 Sd.69kV","",0.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"NORMAL","INTERLOCKED","NORMAL","INTERLOCKED",0,null,1.000000,0.000000,1,0,39700,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
39701,"KEP1TR2-0CILO8972","digital","supervised","KEP1~TR2 Sd.69kV~Interlocking.-SW89-72","Interlocking.-SW89-72","KEP1","TR2 Sd.69kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"NORMAL","INTERLOCKED","NORMAL","INTERLOCKED",0,null,1.000000,0.000000,1,0,39701,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39702,"KEP1TR2-0CILO8974","digital","supervised","KEP1~TR2 Sd.69kV~Interlocking.-SW89-74","Interlocking.-SW89-74","KEP1","TR2 Sd.69kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"NORMAL","INTERLOCKED","NORMAL","INTERLOCKED",0,null,1.000000,0.000000,1,0,39702,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39703,"KEP1TR2-0RCLR8970","digital","supervised","KEP1~TR2 Sd.69kV~Switch (43LR)-SW89-70","Switch (43LR)-SW89-70","KEP1","TR2 Sd.69kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"LOCAL","REMOTE","LOCAL","REMOTE",0,null,1.000000,0.000000,1,0,39703,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39704,"KEP1TR2-0RCLR8972","digital","supervised","KEP1~TR2 Sd.69kV~Switch (43LR)-SW89-72","Switch (43LR)-SW89-72","KEP1","TR2 Sd.69kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"LOCAL","REMOTE","LOCAL","REMOTE",0,null,1.000000,0.000000,1,0,39704,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39705,"KEP1TR2-0RCLR8974","digital","supervised","KEP1~TR2 Sd.69kV~Switch (43LR)-SW89-74","Switch (43LR)-SW89-74","KEP1","TR2 Sd.69kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"LOCAL","REMOTE","LOCAL","REMOTE",0,null,1.000000,0.000000,1,0,39705,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39706,"KEP1TR2-0RTFP----Nrml","digital","supervised","KEP1~TR2 Sd.69kV~Transfer.prot.-Normal","Transfer.prot.-Normal","KEP1","TR2 Sd.69kV","",0.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"NORMAL","INACTIVE","NORMAL","INACTIVE",0,null,1.000000,0.000000,1,0,39706,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
39707,"KEP1TR2-0RTFP----Intm","digital","supervised","KEP1~TR2 Sd.69kV~Transfer.prot.-Intermed.","Transfer.prot.-Intermed.","KEP1","TR2 Sd.69kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"INTERMEDIARY","INACTIVE","INTERMEDIARY","INACTIVE",0,null,1.000000,0.000000,1,0,39707,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39708,"KEP1TR2-0RTFP----Trfd","digital","supervised","KEP1~TR2 Sd.69kV~Transfer.prot.-Tranfer","Transfer.prot.-Tranfer","KEP1","TR2 Sd.69kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"TRANSFERIDO","DESATIVADO","TRANSFERIDO","DESATIVADO",0,null,1.000000,0.000000,1,0,39708,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39709,"KEP1TR2-0RTFP----Icpl","digital","supervised","KEP1~TR2 Sd.69kV~Transfer.prot.-Incompleta","Transfer.prot.-Incompleta","KEP1","TR2 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39709,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39710,"KEP1KPM21CILO8901","digital","supervised","KEP1~TL1 KPM2~Interlocking.-SW89-01","Interlocking.-SW89-01","KEP1","TL1 KPM2","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"NORMAL","INTERLOCKED","NORMAL","INTERLOCKED",0,null,1.000000,0.000000,1,0,39710,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39711,"KEP1TR2--YFA1----On","digital","supervised","KEP1~TR2~VF1-Lig","VF1-Lig","KEP1","TR2","",0.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"ON","OFF","ON","OFF",0,null,1.000000,0.000000,1,0,39711,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
39712,"KEP1TR2--YFA2----On","digital","supervised","KEP1~TR2~VF2-Lig","VF2-Lig","KEP1","TR2","",0.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"ON","OFF","ON","OFF",0,null,1.000000,0.000000,1,0,39712,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
39713,"KEP1TR2--YFA1----Fail","digital","supervised","KEP1~TR2~VF1-Fail","VF1-Fail","KEP1","TR2","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39713,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
39714,"KEP1TR2--YFA2----Fail","digital","supervised","KEP1~TR2~VF2-Fail","VF2-Fail","KEP1","TR2","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,39714,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
